Date,Open,High,Low,Close Price,Adj Close,Volume
2009-03-09,117.775002,120,114.75,115.75,83.295753,4535184
2009-03-12,115.412003,121.25,115.412003,119.349998,85.886375,8617456
2009-03-13,118.337997,127.5,118.337997,126.712997,91.184883,10199700
2009-03-16,127.5,130.699997,125.599998,129.949997,93.514305,4672896
2009-03-17,128.75,129.5,123.262001,124.387001,89.51107,6946172
2009-03-18,125,128.625,125,126.287003,90.878365,6413800
2009-03-19,126.375,129.5,125.400002,128.738007,92.642166,7382584
2009-03-20,132.225006,132.225006,126.375,127.449997,91.715256,4139380
2009-03-23,131.125,132.399994,127.75,129.912994,93.487679,4587312
2009-03-24,130.550003,133.125,128.050003,130.412994,93.847466,6681544
2009-03-25,125.912003,132.475006,125.912003,131.5,94.629707,3831616
2009-03-26,128.162994,144.488007,128.162994,139.613007,100.467979,15230328
2009-03-27,134.162994,146.25,134.162994,143.712006,103.417725,7079424
2009-03-30,133.438004,142.5,129.5,130.811996,94.134613,5148188
2009-03-31,131.25,135.975006,131.25,134.636993,96.887131,4777672
2009-04-01,134,138.449997,130.125,136.125,97.95797,6724568
2009-04-02,136.412994,146.75,136.412994,144.688004,104.120056,8503764
2009-04-06,146.199997,148.5,143.925003,144.886993,104.263222,5414580
2009-04-08,146.274994,153.425003,140.25,151.037994,108.689613,10193512
2009-04-09,153,154.975006,148.561996,150.636993,108.400993,6586724
2009-04-13,151.125,152.25,143.800003,148.061996,106.548019,4121008
2009-04-15,137.886993,145.449997,137.511993,144.425003,103.930794,9767236
2009-04-16,145,147.25,141.800003,143.011993,102.913963,8868964
2009-04-17,144.199997,149.875,141.274994,143.274994,103.10321,6664024
2009-04-20,138.188004,145.449997,138.188004,140.350006,100.998352,5330200
2009-04-21,144.899994,147.125,136.25,137.688004,99.082703,11488980
2009-04-22,140,141.149994,134.287994,135.738007,97.679466,6584924
2009-04-23,137.375,143.212006,136.300003,142.024994,102.203712,7373712
2009-04-24,139.988007,146.75,139.988007,145.975006,105.046181,5377524
2009-04-27,145.962006,152.199997,143.125,150.475006,108.28447,8141124
2009-04-28,149.774994,151.962006,144.087006,149.625,107.672798,8388692
2009-04-29,150.5,157.25,150.5,155.899994,112.188393,10531292
2009-04-30,155.524994,155.524994,155.524994,155.524994,111.918526,0
2009-05-04,157.75,174.899994,157.537994,166.600006,119.888306,11142936
2009-05-05,167.25,168.738007,159.024994,162.75,117.117744,8822316
2009-05-06,159.561996,162.425003,153.75,158.837006,114.301926,52522096
2009-05-07,159,161.25,154.824997,157.925003,113.64563,7738864
2009-05-08,157,160.5,154.625,157.738007,113.511032,9001752
2009-05-11,159.625,159.912994,152.25,153.811996,110.685799,5298612
2009-05-12,152.5,161.449997,152.5,160.274994,115.336708,9487452
2009-05-13,160.5,161.225006,153.75,155.425003,111.846588,7324800
2009-05-14,154.5,156.75,151.324997,154.949997,111.504776,9443176
2009-05-15,156,163.712006,156,161.011993,115.867065,10942472
2009-05-18,191.649994,197.899994,173.75,185.962006,133.821533,73380
2009-05-19,187.5,187.5,163.899994,167.438004,120.491348,13015576
2009-05-20,167.5,175.488007,165.75,169.162994,121.732651,8507664
2009-05-21,167.5,171.25,161,161.863007,116.479485,4459324
2009-05-22,157.5,161.25,157.5,158.511993,114.068024,5861456
2009-05-25,159,161,155.662994,157.837006,113.582336,5673644
2009-05-26,158.738007,159.912994,155.125,156.113007,112.34169,6058900
2009-05-27,157.699997,163,157.699997,162.136993,116.676643,9222868
2009-05-28,155.850006,168.475006,155.850006,165.800003,119.31263,16863676
2009-05-29,167.188004,177.5,163.162994,176.149994,126.760628,13871224
2009-06-01,168.337006,177.462006,168.337006,174.412994,125.510689,7905804
2009-06-02,175,177.5,172.5,173.688004,124.988892,4118172
2009-06-03,172.5,176.188004,170.774994,174.212006,125.366035,3914944
2009-06-04,171.75,177.25,171.587006,176.800003,127.228394,7020704
2009-06-05,177.25,182.175003,174.087006,180.337006,129.773712,13220132
2009-06-08,181.175003,187.438004,180,185.524994,133.50708,9267824
2009-06-09,182.774994,198.75,182.774994,195.537994,140.71257,9690708
2009-06-10,196.25,201.25,191.811996,195.449997,140.649307,9383796
2009-06-11,197,198.113007,192.5,193.774994,139.443878,3883200
2009-06-12,196.25,198.699997,190.300003,191.136993,137.545547,6358660
2009-06-15,191.175003,196.25,188.75,194.5,139.965591,6595868
2009-06-16,191.649994,196.75,185.600006,194.574997,141.842834,4344006
2009-06-17,196,197.5,187.5,189.375,138.052032,3741568
2009-06-18,189,196.5,186.024994,188.199997,137.195435,4753108
2009-06-19,188.5,196,187.5,189.899994,138.434708,7727732
2009-06-22,192.199997,193.899994,184,184.824997,134.735153,4106208
2009-06-23,180,188.875,179,183.324997,133.641647,5135694
2009-06-24,186.475006,194.25,180.100006,190.875,139.145508,7303954
2009-06-25,191,196,185.149994,190.25,138.689926,9694662
2009-06-26,191.25,202.199997,188.274994,198.699997,144.849854,6099700
2009-06-29,199.925003,201,191.675003,193.100006,140.767532,4745206
2009-06-30,193.75,199,191.574997,194.925003,142.097855,5923948
2009-07-01,193.550003,197.5,191.225006,196.475006,143.227814,3684738
2009-07-02,195,197.649994,190.600006,195,142.152557,3715428
2009-07-03,192.5,196.199997,192.5,195.475006,142.498856,2919844
2009-07-06,198.5,199.225006,189.175003,190.350006,138.762817,4488916
2009-07-07,192,196.625,190,194.574997,141.842834,3804568
2009-07-08,194.350006,194.449997,184.125,190.574997,138.926773,6694766
2009-07-09,191.050003,195.550003,185.5,194.074997,141.478317,3964808
2009-07-10,195.5,200.725006,195,197.574997,144.029709,7468748
2009-07-13,195,200.5,194.125,198.75,144.886276,5119832
2009-07-14,202.5,205.550003,200.199997,203.475006,148.330795,4464136
2009-07-15,205.449997,213.649994,205,211.574997,154.23555,4470094
2009-07-16,214,217.399994,206.600006,209.899994,153.014435,7596876
2009-07-17,210.699997,222.875,210.5,217.050003,158.226776,9094956
2009-07-20,222.5,257.450012,222.5,250.274994,182.447418,34539536
2009-07-21,251.5,256.575012,237.024994,238.800003,174.082214,13005820
2009-07-22,241.850006,242.5,226.149994,233.149994,169.96344,10674690
2009-07-23,235.5,241.449997,235,237.824997,173.371536,7662678
2009-07-24,245,245,238,242.274994,176.615433,7909322
2009-07-27,241,244.475006,238.550003,240.149994,176.52359,4652338
2009-07-28,242.175003,242.475006,235.649994,240.324997,176.652222,6334984
2009-07-29,240,252.350006,237.5,249.899994,183.690399,11072150
2009-07-30,252.625,272.5,245.125,266.549988,195.929062,15672482
2009-07-31,269.5,270,260.700012,262.975006,193.301239,5634966
2009-08-03,265,267.424988,260.549988,265.825012,195.396179,3520548
2009-08-04,260.25,270.600006,260.25,265.075012,194.844849,5481292
2009-08-05,264.75,268.475006,253.774994,264.5,194.422226,6424010
2009-08-06,264.5,267.200012,257.100006,258.700012,190.15889,4178748
2009-08-07,258.299988,260.975006,253.050003,254.550003,187.108414,4552666
2009-08-10,257.575012,275.875,257,269.524994,198.115829,10623976
2009-08-11,268.75,279,267.049988,270.950012,199.163315,8843480
2009-08-12,267.5,268,255.5,259.825012,190.985779,11326536
2009-08-13,267.200012,267.200012,259.799988,263.375,193.595306,10033928
2009-08-14,265,265,259,260.75,191.665787,5151814
2009-08-17,258.399994,258.75,252.625,255.074997,187.494293,5962820
2009-08-18,252.5,257.424988,249.75,254.425003,187.016525,8149844
2009-08-19,256.399994,257.350006,247,249.024994,183.047256,5603370
2009-08-20,252.449997,254.199997,249.050003,250.5,184.131409,3660960
2009-08-21,251,256.25,247.5,254.625,187.163544,6929022
2009-08-24,257.975006,262.924988,256.774994,260.774994,191.684113,4207204
2009-08-25,259,265.5,257.049988,264.149994,194.164932,5529298
2009-08-26,263.350006,277.5,263.274994,274.25,201.588959,8852624
2009-08-27,275,283,270.5,273.875,201.313309,10230928
2009-08-28,272.875,275,265.549988,270.399994,198.759064,4563136
2009-08-31,265.5,266.899994,260.649994,263.524994,193.705521,7170352
2009-09-01,267.5,268.174988,259.549988,263.450012,193.650375,9862194
2009-09-02,260.5,271.450012,260.5,267.299988,196.480331,8161418
2009-09-03,269.950012,272.200012,265.225006,266.825012,196.131195,7796744
2009-09-04,270,272,263.600006,265.950012,195.488052,6263446
2009-09-07,267.899994,276.774994,266.799988,275.475006,202.489395,5925720
2009-09-08,275.950012,285.25,274.825012,277.325012,203.849289,9892042
2009-09-09,278,282.399994,271.575012,280.225006,205.980942,7532186
2009-09-10,282,284.5,276.024994,278.274994,204.547577,4898914
2009-09-11,280.5,284.5,277.75,280.174988,205.944168,9130296
2009-09-14,266.825012,281.950012,266.825012,279.549988,205.484726,3200972
2009-09-15,282,287.850006,281,285.950012,210.189133,4308186
2009-09-16,289.5,289.975006,282.600006,285.25,209.674637,5816522
2009-09-17,287.5,294,286.5,291.475006,214.250397,5283220
2009-09-18,292.5,295,289.5,292,214.636261,3925348
2009-09-22,294.975006,303,291.125,301.325012,221.490616,3763280
2009-09-23,304,305.825012,293.625,295.450012,217.172165,4522410
2009-09-24,294,304.649994,291,301.274994,221.453888,6803348
2009-09-25,277.5,299,277.5,293.700012,215.885834,3068206
2009-09-29,297.475006,307.225006,295.5,305.200012,224.338943,7146124
2009-09-30,307.475006,311.399994,306.100006,310.5,228.234756,4373424
2009-10-01,309,324.950012,307.524994,314.924988,231.487305,5686944
2009-10-05,309.350006,319.5,305.5,307.649994,226.139862,6259596
2009-10-06,312.475006,314.200012,302.5,307.100006,225.735565,7448054
2009-10-07,309.450012,309.450012,294.325012,295.850006,217.466141,10075972
2009-10-08,297.5,299.375,284.25,285.700012,210.005356,10162172
2009-10-09,287.524994,295.200012,278.325012,280.875,206.45871,10032478
2009-10-12,283.5,292.125,281.774994,289.924988,213.110977,5174220
2009-10-13,290.5,290.5,290.5,290.5,213.533554,0
2009-10-14,292.475006,299,290.350006,296.475006,217.925659,3979580
2009-10-15,297,298.950012,287.5,290.899994,213.827667,4232380
2009-10-16,283,302.200012,283,299.149994,219.89183,7189942
2009-10-20,307,312.899994,306.024994,310.524994,228.253159,7840584
2009-10-21,310,319.700012,309,316.399994,232.571609,5731638
2009-10-22,316,321.975006,307.674988,312.924988,230.017288,4292924
2009-10-23,315.049988,322.950012,314.799988,319.899994,235.144226,7494460
2009-10-26,321.5,328.825012,317.5,322.274994,236.890106,4071746
2009-10-27,328.950012,328.950012,317.274994,321.375,236.2285,3940880
2009-10-28,321.200012,324.450012,317.5,321.424988,237.744766,3582314
2009-10-29,318,322.75,315.600006,317.024994,234.490265,4882712
2009-10-30,321,324.375,310,314.149994,232.363724,2876124
2009-11-03,318,318,300.5,303.024994,224.135025,2768288
2009-11-04,305.549988,314,305,312.850006,231.402252,4555798
2009-11-05,315,315,302.799988,312.25,230.958405,2731302
2009-11-06,310,317.475006,306.825012,311.075012,230.089294,4179484
2009-11-09,312.5,314,307.5,311.375,230.311279,3432086
2009-11-10,313,314.5,310,313.325012,231.753586,4610406
2009-11-11,313.524994,323.5,309.25,322.625,238.632309,4049412
2009-11-12,322.5,330.75,321.774994,327.674988,242.367661,4727766
2009-11-13,327.475006,337.450012,323.774994,335.075012,247.841187,4597896
2009-11-16,335,338.5,330,332.875,246.213821,3523808
2009-11-17,334,346.450012,329.649994,345.225006,255.348633,5344330
2009-11-18,345.5,352.850006,341.75,343.450012,254.03569,5582914
2009-11-19,344.950012,346.200012,334.75,339.950012,251.446899,3464664
2009-11-20,339,348,335.049988,346.575012,256.34726,2800774
2009-11-23,347.5,350,343,347.049988,256.698517,2543474
2009-11-24,352,352,341,349.524994,258.529236,2721872
2009-11-25,349.524994,355.825012,346,351.399994,259.916046,3893254
2009-11-26,352.475006,353.674988,342.5,343.950012,254.405579,4409118
2009-11-27,338.274994,343.200012,327.5,335.225006,247.952072,3769058
2009-11-30,337,346.475006,337,344.200012,254.590439,3882888
2009-12-01,351.700012,351.700012,340.125,342.875,253.610458,3229964
2009-12-02,347.475006,347.475006,338.524994,342.149994,253.074188,2161954
2009-12-03,343.875,347.950012,339.625,345.024994,255.200607,2978706
2009-12-04,340.5,350.5,340.5,347.600006,257.105347,3933408
2009-12-07,349,352.950012,347.5,349.700012,258.658661,2207652
2009-12-08,349.924988,350.424988,345.125,349.149994,258.251801,4226172
2009-12-09,349,355.450012,346.600006,353.350006,261.358429,4708848
2009-12-10,352.5,355,350.975006,352.825012,260.970093,1659484
2009-12-11,353.575012,357.200012,350,353.049988,261.136414,2688312
2009-12-14,350.5,355.975006,350.424988,352.549988,260.766663,3008842
2009-12-15,354,356,348.600006,350.475006,259.231842,2087152
2009-12-16,350.850006,358.875,347.5,356.575012,263.743774,3565378
2009-12-17,359,364,357.5,361.375,267.294281,3782302
2009-12-18,361.375,365.75,359.774994,363.75,269.050873,2795290
2009-12-21,365.049988,374.5,363.25,367.024994,271.473267,9326994
2009-12-22,370,371.25,359.600006,362.024994,267.774902,3189142
2009-12-23,null,null,null,null,null,null
2009-12-24,null,null,null,null,null,null
2009-12-29,null,null,null,null,null,null
2009-12-30,null,null,null,null,null,null
2009-12-31,null,null,null,null,null,null
2010-01-04,377.399994,379.450012,374.524994,375.825012,277.982208,1963682
2010-01-05,377.5,379.774994,373.274994,375.924988,278.056213,2014488
2010-01-06,375.924988,376.100006,366.5,367.424988,271.768982,3349176
2010-01-07,367.75,369.700012,355.5,357.200012,264.206085,6474892
2010-01-08,358,359.25,348.25,349.899994,258.806427,6048178
2010-01-11,352,360.049988,350.200012,357.100006,264.132141,4318408
2010-01-12,366,377,363.5,375.024994,277.390442,9027690
2010-01-13,372.5,398.200012,372.325012,394.274994,291.628937,10910272
2010-01-14,399.225006,399.225006,384.674988,389.924988,288.411377,10327614
2010-01-15,398,399.799988,386.125,395.700012,292.682922,7945008
2010-01-18,400,414.5,396.5,401.100006,296.677185,7261084
2010-01-19,401.100006,401.100006,389.325012,390.350006,288.725677,5154850
2010-01-20,396.100006,396.100006,385.450012,389.700012,288.244934,4347054
2010-01-21,386.125,395.975006,383.950012,385.325012,285.008942,5089504
2010-01-22,380.5,382.5,372.350006,378.924988,280.275116,7574990
2010-01-25,378.75,382.75,370.575012,378.100006,279.664948,3008286
2010-01-27,375,379.850006,370.075012,371.649994,276.355988,4844398
2010-01-28,374.75,378.975006,363.850006,370.875,275.779724,6537196
2010-01-29,367,369.899994,356.075012,368.100006,273.716187,5473326
2010-02-01,367.174988,381.399994,360,373.075012,277.415558,3378012
2010-02-02,377.5,381.325012,367.5,369.200012,274.53418,4739188
2010-02-03,372,378.450012,367.75,376.475006,279.943695,2977676
2010-02-04,376.475006,376.950012,366.25,369.350006,274.645691,2716612
2010-02-05,367.5,367.5,358.299988,361.75,268.994415,4607118
2010-02-06,null,null,null,null,null,null
2010-02-08,364.5,367.375,354.075012,362.075012,269.236115,4170344
2010-02-09,362.5,370.975006,360.524994,367.575012,273.325897,3005894
2010-02-10,369.950012,371.850006,364.049988,366.149994,272.266174,2337374
2010-02-11,368.975006,373.975006,367.5,371.350006,276.132813,2413156
2010-02-15,375,375,369.274994,373.075012,277.415558,1956482
2010-02-16,373.625,382.475006,371.100006,379.075012,281.877136,1660490
2010-02-17,382.450012,383.975006,376.274994,379.325012,282.06308,2528290
2010-02-18,380,383.475006,377.75,379.399994,282.118805,1814806
2010-02-19,377.450012,379.75,372.899994,375.274994,279.051422,2215880
2010-02-22,378.5,381.850006,376.899994,378.625,281.542572,2143460
2010-02-23,379.5,382.5,375.625,381.049988,283.345764,1853052
2010-02-24,378,385.350006,376.049988,382.674988,284.554108,4076058
2010-02-25,384.899994,384.899994,380.625,383.125,284.888702,2672984
2010-02-26,383.549988,389.274994,373.075012,380.899994,283.234131,3015934
2010-03-02,381,384.5,377.5,381.600006,283.75473,4053352
2010-03-03,384.5,387,382.075012,384.375,285.818115,2754742
2010-03-04,384,385,378.5,381.950012,284.014954,2053606
2010-03-05,382.5,383.475006,380.075012,381.299988,283.531555,1287312
2010-03-08,383.799988,385,380.149994,381.350006,283.568909,3015740
2010-03-09,381.5,389.25,381.5,384.350006,285.799683,3457732
2010-03-10,381.850006,392.225006,380,390.024994,290.01944,4587874
2010-03-11,390.024994,397.450012,385.975006,395.799988,294.313751,3214030
2010-03-12,400,400,396,398.475006,296.302856,2510976
2010-03-15,398.475006,410,395.575012,409,304.129181,6054434
2010-03-16,410.75,415.975006,407.899994,414.5,308.218872,3088856
2010-03-17,417,422.950012,415,420.350006,312.568909,4174794
2010-03-18,422.5,422.5,410.25,412.924988,307.04776,3724554
2010-03-19,402.625,417.225006,402.625,410.450012,305.207367,4716624
2010-03-22,407.450012,416.899994,403.075012,413.799988,307.698395,3310110
2010-03-23,415,416.5,411.049988,414.325012,308.088745,1694964
2010-03-25,412.049988,418.399994,409,414.899994,308.516327,5517582
2010-03-26,415,418,411.149994,412.524994,306.750366,1997806
2010-03-29,412,414.649994,404.274994,405.975006,301.87973,3443266
2010-03-30,404.299988,408.049988,398.575012,400,297.436829,3097160
2010-03-31,400,403.625,388.649994,390.325012,290.242554,7083046
2010-04-01,393.174988,404.899994,391.049988,403.899994,300.336761,5781432
2010-04-05,408.5,408.5,399.625,401.674988,298.682343,3001836
2010-04-06,404.450012,404.450012,396.075012,398.024994,295.968109,3702366
2010-04-07,395,404.5,390.575012,399.024994,296.711823,3024558
2010-04-08,398,403.75,395,399.725006,297.2323,4494438
2010-04-09,401,403.950012,394.125,395.799988,294.313751,3018012
2010-04-12,395.5,400,395.049988,399.049988,296.730408,2869882
2010-04-13,400,411.899994,393.625,410.424988,305.188751,8404916
2010-04-15,411,417.450012,409.524994,410.850006,305.504822,4290952
2010-04-16,409.5,414,405.924988,407.549988,303.050873,3810958
2010-04-19,405,412.5,400.375,405.975006,301.87973,6947704
2010-04-20,412.5,416.325012,393.5,394.75,293.532928,12016986
2010-04-21,397.5,399.5,390.125,392.5,291.859802,7107490
2010-04-22,394.549988,396.825012,390.5,392.975006,292.213104,4751116
2010-04-23,394.024994,396,388.75,390.100006,290.075073,4306068
2010-04-26,393,395.5,390.100006,392.549988,291.897034,2512548
2010-04-27,392.975006,394.950012,390.524994,393.649994,292.714935,2621234
2010-04-28,390,391.975006,382.5,385.149994,286.39447,2400382
2010-04-29,387.549988,387.625,377.799988,379.875,282.471985,4622964
2010-04-30,382.5,386.399994,381.274994,382.700012,284.572693,3690224
2010-05-03,380.625,385.700012,377.049988,383.399994,285.093231,2416560
2010-05-04,387.424988,387.424988,378.399994,380.5,282.936737,2896028
2010-05-05,375,384,370.075012,382.875,284.702759,4371230
2010-05-06,383.975006,385.450012,379.600006,383.549988,285.204742,2580872
2010-05-07,378.5,381.299988,367.5,370.700012,275.649628,4267152
2010-05-10,380,421.5,372.5,385.125,286.375977,2327814
2010-05-11,387.5,389.5,376.950012,378.149994,281.189301,1351288
2010-05-12,378.5,383.975006,375.549988,379.725006,282.360474,2740076
2010-05-13,382.549988,386.600006,380.725006,382.799988,284.647034,1321452
2010-05-14,383,388.5,377.5,381.924988,283.996338,2026996
2010-05-17,387.475006,387.475006,367.049988,372.875,277.266876,3722050
2010-05-18,373,373,363.149994,367.549988,273.307281,3199180
2010-05-19,365,366.5,358.149994,360.75,268.250793,3929266
2010-05-20,364.5,366.149994,358.075012,365,271.411133,2398092
2010-05-21,355,362.950012,342.625,359.350006,267.209808,2675092
2010-05-24,362.5,365,356.350006,358.799988,266.800751,2885428
2010-05-25,354,357,345.774994,349.774994,260.089905,2297366
2010-05-26,354,372.399994,352.049988,369,274.385345,3689464
2010-05-27,367.5,374.975006,363.600006,370.924988,275.816772,6883872
2010-05-28,374.899994,376.75,367.75,375.399994,279.14444,2479374
2010-05-31,374.25,376.450012,369,371.524994,276.263,3327660
2010-06-01,371.524994,375.975006,367.350006,369.600006,274.831543,3136912
2010-06-02,368.899994,379.75,368.149994,377.125,280.427155,2769330
2010-06-03,380,384.5,372.549988,382.725006,284.591248,1684434
2010-06-04,382.725006,384.850006,377.600006,382.674988,284.554108,1368210
2010-06-07,374.950012,378.899994,368,376.625,280.055328,1734922
2010-06-08,377,381,373.5,375.100006,278.921295,2242222
2010-06-09,376,379.274994,365.5,366.524994,272.545074,4867400
2010-06-10,365,376.5,365,375.25,279.032928,1796036
2010-06-11,380.899994,381.649994,375.5,379.549988,282.230316,3237024
2010-06-14,381.674988,393.549988,379,390.5,290.372742,3550492
2010-06-15,378.325012,388.850006,378.325012,383.049988,287.780701,2642976
2010-06-16,388.549988,389.975006,383.649994,387.399994,291.048889,2328816
2010-06-17,388.5,392.399994,381.850006,387.649994,291.236603,1528920
2010-06-18,387.649994,394.450012,386.125,391.600006,294.204285,2225672
2010-06-21,396.450012,397,392.299988,393.850006,295.894714,1907428
2010-06-22,392.5,393.25,386.649994,389.325012,292.494965,1468324
2010-06-23,385,394.475006,384.924988,393.149994,295.368683,2959524
2010-06-24,393.149994,394.25,383.850006,386.725006,290.541626,3777510
2010-06-25,387.899994,387.899994,378.049988,379.25,284.92572,2037322
2010-06-28,379.225006,383.575012,378.799988,382.375,287.273621,1153124
2010-06-29,382.5,382.5,374.5,376.899994,283.160309,2614662
2010-06-30,377.5,379.950012,370.625,375.5,282.108459,3316516
2010-07-01,375,375,362.875,366,274.971252,3407744
2010-07-02,367.399994,373,365.424988,371.899994,279.40387,2943550
2010-07-05,374.399994,374.450012,368.549988,369.5,277.600677,2165596
2010-07-06,368.25,380.950012,367.924988,379.575012,285.170074,2760904
2010-07-07,380.700012,383.700012,374.475006,382.299988,287.217255,2152934
2010-07-08,386,389.5,384.825012,388.399994,291.80014,2187564
2010-07-09,390,392,385.375,387.225006,290.917389,1836666
2010-07-12,389.899994,397,389.899994,395.850006,297.397247,2725776
2010-07-13,396,396,384.774994,387.325012,290.992493,5545886
2010-07-14,389,392.350006,385.125,387.325012,290.992493,2833842
2010-07-15,385.5,392.450012,382.625,391.049988,293.791077,3795536
2010-07-16,397.5,419.25,397.5,416.825012,313.155487,19135452
2010-07-19,415.725006,417.350006,411.625,413.350006,310.544769,3027924
2010-07-20,413.350006,417.274994,412.5,413.625,310.751312,2342062
2010-07-21,416,422.399994,414.799988,421.5,316.667694,2943720
2010-07-22,421.5,423,416.25,421.850006,316.930695,1362882
2010-07-23,425,425,417.549988,419.649994,315.277771,1894472
2010-07-26,421.200012,425.799988,420.200012,424.625,319.015503,2766490
2010-07-27,427.5,429.899994,423.100006,424.575012,318.977966,2106602
2010-07-28,425.5,428.975006,423.5,427.225006,320.968903,4359228
2010-07-29,427.5,427.5,424.5,425,320.798981,5331904
2010-07-30,424.5,425,417.5,419.899994,316.949524,1283426
2010-08-02,421.5,424.225006,418.5,419.149994,316.38327,2827762
2010-08-03,420.5,422.25,414.274994,416.024994,314.024506,1281552
2010-08-04,418,436,417.924988,434.399994,327.894348,5583934
2010-08-05,436,441.200012,432.825012,438.924988,331.309906,2912950
2010-08-06,440,441.75,430.325012,432.350006,326.346985,2437734
2010-08-09,430.575012,441.850006,423.049988,439.924988,332.064636,4259986
2010-08-10,442.5,442.5,430.700012,432.25,326.271515,1545194
2010-08-11,431,436.5,427.399994,429.075012,323.874939,4020248
2010-08-12,428.450012,428.450012,423.100006,426.725006,322.101074,2278092
2010-08-13,428.5,431.450012,419,427.200012,322.459625,2589906
2010-08-16,428.5,431.274994,424.399994,427.049988,322.346436,1319098
2010-08-17,425.049988,430.5,422,425.100006,320.874542,1733196
2010-08-18,426.5,437.899994,425,435.549988,328.76239,2888916
2010-08-19,437,440.450012,433.649994,436.024994,329.120972,2148534
2010-08-20,434.5,439.950012,431.5,434.475006,327.950958,1746396
2010-08-23,430,437.725006,428.524994,435.200012,328.498077,1049830
2010-08-24,435,440.950012,432.5,435.350006,328.61145,2650474
2010-08-25,436,440.75,433.149994,435.600006,328.80011,2379968
2010-08-26,437,439.5,430.125,438.25,330.800354,4204428
2010-08-27,436.049988,436.5,425.5,428.024994,323.082336,1276514
2010-08-30,431.399994,431.399994,420.049988,422.825012,319.157257,1558570
2010-08-31,420,423.850006,415.100006,421.875,318.440155,2447874
2010-09-01,421,430.5,420,429.200012,323.969299,2745484
2010-09-02,433.75,433.75,420.75,422.049988,318.572327,2758800
2010-09-03,425,425.75,417.549988,418.649994,316.005829,2777970
2010-09-06,419,428.75,419,427.674988,322.818085,2287978
2010-09-07,429,437.450012,428,435.674988,328.856628,2484236
2010-09-08,432,441.450012,429.450012,439.524994,331.762787,4189478
2010-09-09,441,441.25,435.674988,437.350006,330.121124,2938158
2010-09-13,435.674988,444.5,435.350006,439.875,332.026947,2349410
2010-09-14,441.5,449.5,440.149994,447.674988,337.914551,3071038
2010-09-15,450,459.700012,449.5,457.399994,345.255157,5560394
2010-09-16,454,456.725006,432.25,447.700012,337.933411,2334264
2010-09-17,450.049988,459.375,450.049988,456.899994,344.877838,3007978
2010-09-20,458.5,460.950012,453.350006,456.125,344.292816,2419108
2010-09-21,456,479,455.149994,476.975006,360.030945,4997184
2010-09-22,478,480,465,467.625,352.973297,4031066
2010-09-23,470,472.649994,463.899994,465.674988,351.501312,3327236
2010-09-24,466.549988,468.950012,462.5,465.975006,351.727875,2738784
2010-09-27,467.5,470.725006,461,463.799988,350.08606,3423290
2010-09-28,462.625,465.149994,457.049988,459.825012,347.085693,2521714
2010-09-29,462.5,468.625,457.450012,460.174988,347.349854,3370194
2010-09-30,462.5,465,457.575012,463.475006,349.84082,7560924
2010-10-01,463.5,483,461,480.799988,362.91806,3326156
2010-10-04,483.375,487.5,476.5,477.899994,360.729156,2140956
2010-10-05,475,482.975006,473.075012,475.125,358.63446,2211664
2010-10-06,475,483.950012,475,479.825012,362.182129,1838960
2010-10-07,480,483,469.200012,474.399994,358.087158,1972940
2010-10-08,472.024994,477.350006,434.5,471.299988,355.747284,2695996
2010-10-11,471.299988,476.975006,464.524994,470.450012,355.105621,3065370
2010-10-12,471.325012,477.899994,469.549988,475.350006,358.804291,2608902
2010-10-13,477.975006,498.850006,474.549988,496.424988,374.712067,5350604
2010-10-14,498.450012,502,491.174988,493.024994,372.145691,2949086
2010-10-15,499.5,505.5,472.5,475.149994,358.65332,5717798
2010-10-18,485,492,465,490.625,370.334167,4480734
2010-10-19,491,493.700012,482.049988,483.875,365.239136,2200912
2010-10-20,482.25,490.25,478.100006,481.625,363.540802,2206638
2010-10-21,487.024994,496.924988,485,493.100006,372.202332,3752354
2010-10-22,511,524.700012,511,520.099976,392.582458,9610404
2010-10-25,521.5,536.474976,518.599976,533.474976,402.678314,5156316
2010-10-26,531.75,533.875,520.775024,531.299988,401.036591,3507024
2010-10-27,530,533.400024,521.775024,524.099976,395.601715,2141382
2010-10-28,525,533.775024,520,526.450012,397.37561,5255690
2010-10-29,530,530,515.5,526.450012,397.37561,2212398
2010-11-01,526.025024,533.200012,524.549988,526.700012,399.080475,1147948
2010-11-02,527.5,530,521.849976,524.724976,397.584076,1565778
2010-11-03,525.450012,539.5,524.200012,526.400024,398.85321,2217878
2010-11-04,531,539.299988,530.75,534.575012,405.047363,1717440
2010-11-08,540,541.200012,531.049988,534.075012,404.668457,2248586
2010-11-09,536.950012,549.349976,534.25,545.549988,413.363159,3504086
2010-11-10,546.125,554,543.049988,546.150024,413.81781,1540224
2010-11-11,545,545,529.125,532.375,403.380371,1926096
2010-11-12,530,534.950012,524.099976,527.950012,400.027588,1802330
2010-11-15,532.5,539.924988,526.5,533,403.853912,1389396
2010-11-16,533,533.200012,521.099976,524.450012,397.37561,2178076
2010-11-18,536,536,520,521.400024,395.064728,2765160
2010-11-19,522.450012,524.5,503,507.700012,384.684143,2172652
2010-11-22,508,521.5,505.75,519.549988,393.662872,2221236
2010-11-23,517,522.5,506.200012,515.025024,390.234314,1684448
2010-11-24,512.5,517.25,499.475006,502.375,380.649414,3008608
2010-11-25,505.024994,520.950012,503.549988,510.899994,387.108795,5855006
